client,datetime,method,request,status,size,referer,user_agent,traffic-label,ref,refers,user-agent,encoded_refers,encoded_user-agent,encoded_status,encoded_method
66.249.66.194,2019-01-22 03:59:31+03:30,GET,/product/8875?model=11397,404,33630,-,mozilla/5.0 (compatible; googlebot/2.1; +http://www.google.com/bot.html),0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
31.56.96.51,2019-01-22 03:59:32+03:30,POST,/comparison/add?__amp_source_origin=https%3A%2F%2Fwww.zanbil.ir,200,51,https://www.zanbil.ir/m/product/28821/57721/%da%af%d9%88%d8%b4%db%8c-%d9%85%d9%88%d8%a8%d8%a7%db%8c%d9%84-%d8%a7%d9%be%d9%84-%d9%85%d8%af%d9%84-iphone-7-128gb,"mozilla/5.0 (linux; android 6.0; ale-l21 build/huaweiale-l21) applewebkit/537.36 (khtml, like gecko) chrome/66.0.3359.158 mobile safari/537.36",1,www.zanbil.ir,www.zanbil.ir,"mozilla/5.0 (linux; android 6.0; ale-l21 build/huaweiale-l21) applewebkit/537.36 (khtml, like gecko) chrome/66.0.3359.158 mobile safari/537.36",8,4,0,2
5.211.97.39,2019-01-22 03:59:33+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117180000,404,0,https://www.zanbil.ir/m/filter/p8946%2cb103,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
66.249.66.194,2019-01-22 03:59:36+03:30,GET,/product/18950,404,33631,-,mozilla/5.0 (compatible; googlebot/2.1; +http://www.google.com/bot.html),0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
172.20.2.174,2019-01-22 03:59:37+03:30,GET,/site/ping,200,4,-,-,0,,,-,0,0,0,0
192.119.14.199,2019-01-22 03:59:37+03:30,GET,/apple-touch-icon-120x120-precomposed.png,404,33667,-,mobilesafari/604.1 cfnetwork/976 darwin/18.2.0,0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
192.119.14.199,2019-01-22 03:59:39+03:30,GET,/apple-touch-icon-120x120.png,404,33661,-,mobilesafari/604.1 cfnetwork/976 darwin/18.2.0,0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
192.119.14.199,2019-01-22 03:59:39+03:30,GET,/apple-touch-icon-precomposed.png,404,392,-,mobilesafari/604.1 cfnetwork/976 darwin/18.2.0,0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
192.119.14.199,2019-01-22 03:59:39+03:30,GET,/apple-touch-icon.png,404,392,-,mobilesafari/604.1 cfnetwork/976 darwin/18.2.0,0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
192.119.14.199,2019-01-22 03:59:40+03:30,GET,/apple-touch-icon-120x120-precomposed.png,404,33667,-,mobilesafari/604.1 cfnetwork/976 darwin/18.2.0,0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
192.119.14.199,2019-01-22 03:59:42+03:30,GET,/apple-touch-icon-120x120.png,404,33661,-,mobilesafari/604.1 cfnetwork/976 darwin/18.2.0,0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
192.119.14.199,2019-01-22 03:59:43+03:30,GET,/apple-touch-icon-precomposed.png,404,392,-,mobilesafari/604.1 cfnetwork/976 darwin/18.2.0,0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
192.119.14.199,2019-01-22 03:59:43+03:30,GET,/apple-touch-icon.png,404,392,-,mobilesafari/604.1 cfnetwork/976 darwin/18.2.0,0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
66.249.66.194,2019-01-22 03:59:52+03:30,GET,/product/27991?model=56625,404,33631,-,mozilla/5.0 (compatible; googlebot/2.1; +http://www.google.com/bot.html),0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
93.113.124.199,2019-01-22 04:00:06+03:30,GET,/,301,178,-,\x22nlpproject.info research\x22,0,,,\x22nlpproject.info research\x22,0,1,1,0
46.229.161.131,2019-01-22 04:00:08+03:30,HEAD,/browse/perfume,301,0,-,semrushbot,0,,,googlebot-image/1.0,0,2,1,1
46.229.161.131,2019-01-22 04:00:10+03:30,HEAD,/browse/perfume,200,0,http://www.zanbil.ir/browse/perfume,semrushbot,1,www.zanbil.ir,www.zanbil.ir,googlebot-image/1.0,8,2,0,1
46.229.161.131,2019-01-22 04:00:11+03:30,HEAD,/browse/baby,200,0,-,semrushbot,0,,,googlebot-image/1.0,0,2,0,1
172.20.2.174,2019-01-22 04:00:11+03:30,GET,/site/ping,200,4,-,-,0,,,-,0,0,0,0
5.211.97.39,2019-01-22 04:00:22+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117180000,404,0,https://www.zanbil.ir/m/browse/electric-masher/%da%af%d9%88%d8%b4%d8%aa-%da%a9%d9%88%d8%a8-%d8%a8%d8%b1%d9%82%db%8c,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
5.211.97.39,2019-01-22 04:00:28+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117180000,404,0,https://www.zanbil.ir/m/browse/home-appliances/%d9%84%d9%88%d8%a7%d8%b2%d9%85-%d8%ae%d8%a7%d9%86%da%af%db%8c,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
69.162.124.229,2019-01-22 04:00:34+03:30,HEAD,/,301,0,http://www.zanbil.ir,mozilla/5.0+(compatible; uptimerobot/2.0; http://www.uptimerobot.com/),1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,1,1
5.211.97.39,2019-01-22 04:00:36+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117180000,404,0,https://www.zanbil.ir/m/browse/beverage-preperation-and-storage/%d8%aa%d9%87%db%8c%d9%87-%d9%88-%d9%86%da%af%d9%87%d8%af%d8%a7%d8%b1%db%8c-%d9%86%d9%88%d8%b4%db%8c%d8%af%d9%86%db%8c,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
66.249.66.194,2019-01-22 04:00:37+03:30,GET,/product/26473?model=54168,404,32294,-,mozilla/5.0 (compatible; googlebot/2.1; +http://www.google.com/bot.html),0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
5.211.97.39,2019-01-22 04:00:40+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117180000,404,0,https://www.zanbil.ir/m/browse/juicer/%d8%a2%d8%a8%d9%85%db%8c%d9%88%d9%87-%da%af%db%8c%d8%b1%db%8c,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
172.20.2.174,2019-01-22 04:00:44+03:30,GET,/site/ping,200,4,-,-,0,,,-,0,0,0,0
63.143.42.242,2019-01-22 04:00:46+03:30,HEAD,/,301,0,http://www.zanbil.ir,mozilla/5.0+(compatible; uptimerobot/2.0; http://www.uptimerobot.com/),1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,1,1
5.211.97.39,2019-01-22 04:00:47+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117180000,404,0,https://www.zanbil.ir/m/filter/p9%2ct453?name=%d8%a2%d8%a8%d9%85%db%8c%d9%88%d9%87-%da%af%db%8c%d8%b1%db%8c&producttype=juicer,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
69.162.124.234,2019-01-22 04:00:51+03:30,HEAD,/,301,0,http://zanbil.ir,mozilla/5.0+(compatible; uptimerobot/2.0; http://www.uptimerobot.com/),1,zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,1,1
5.211.97.39,2019-01-22 04:00:52+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117180000,404,0,https://www.zanbil.ir/m/filter/p9%2ct453%2cb103?name=%d8%a2%d8%a8%d9%85%db%8c%d9%88%d9%87-%da%af%db%8c%d8%b1%db%8c&producttype=juicer,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
66.249.66.194,2019-01-22 04:00:53+03:30,GET,/m/event/Samsung-LG-Offer,404,33590,-,"mozilla/5.0 (linux; android 6.0.1; nexus 5x build/mmb29p) applewebkit/537.36 (khtml, like gecko) chrome/41.0.2272.96 mobile safari/537.36 (compatible; googlebot/2.1; +http://www.google.com/bot.html)",0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
63.143.42.246,2019-01-22 04:00:54+03:30,HEAD,/,301,0,http://www.zanbil.ir,mozilla/5.0+(compatible; uptimerobot/2.0; http://www.uptimerobot.com/),1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,1,1
66.249.66.194,2019-01-22 04:00:58+03:30,GET,/product/25834/64150,404,33637,-,mozilla/5.0 (compatible; googlebot/2.1; +http://www.google.com/bot.html),0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
192.15.21.99,2019-01-22 04:01:06+03:30,GET,/,301,178,-,dorado wap-browser/1.0.0,0,,,googlebot-image/1.0,0,2,1,0
5.211.97.39,2019-01-22 04:01:11+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117360000,404,0,https://www.zanbil.ir/m/filter/p9%2ct453?name=%d8%a2%d8%a8%d9%85%db%8c%d9%88%d9%87-%da%af%db%8c%d8%b1%db%8c&producttype=juicer,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
5.211.97.39,2019-01-22 04:01:12+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117360000,404,0,https://www.zanbil.ir/m/browse/juicer/%d8%a2%d8%a8%d9%85%db%8c%d9%88%d9%87-%da%af%db%8c%d8%b1%db%8c,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
5.211.97.39,2019-01-22 04:01:14+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117360000,404,0,https://www.zanbil.ir/m/browse/beverage-preperation-and-storage/%d8%aa%d9%87%db%8c%d9%87-%d9%88-%d9%86%da%af%d9%87%d8%af%d8%a7%d8%b1%db%8c-%d9%86%d9%88%d8%b4%db%8c%d8%af%d9%86%db%8c,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
5.211.97.39,2019-01-22 04:01:18+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117360000,404,0,https://www.zanbil.ir/m/browse/tea-maker/%da%86%d8%a7%db%8c-%d8%b3%d8%a7%d8%b2,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
172.20.2.174,2019-01-22 04:01:18+03:30,GET,/site/ping,200,4,-,-,0,,,-,0,0,0,0
5.211.97.39,2019-01-22 04:01:25+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117360000,404,0,https://www.zanbil.ir/m/filter/p10%2cb74,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
104.36.19.231,2019-01-22 04:01:34+03:30,GET,/apple-touch-icon-120x120-precomposed.png,404,33667,-,mobilesafari/604.1 cfnetwork/976 darwin/18.2.0,0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
104.36.19.231,2019-01-22 04:01:35+03:30,GET,/apple-touch-icon-120x120.png,404,33661,-,mobilesafari/604.1 cfnetwork/976 darwin/18.2.0,0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
104.36.19.231,2019-01-22 04:01:37+03:30,GET,/apple-touch-icon-precomposed.png,404,392,-,mobilesafari/604.1 cfnetwork/976 darwin/18.2.0,0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
5.211.97.39,2019-01-22 04:01:37+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117360000,404,0,https://www.zanbil.ir/m/browse/tea-maker/%da%86%d8%a7%db%8c-%d8%b3%d8%a7%d8%b2,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
104.36.19.231,2019-01-22 04:01:38+03:30,GET,/apple-touch-icon.png,404,392,-,mobilesafari/604.1 cfnetwork/976 darwin/18.2.0,0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
5.211.97.39,2019-01-22 04:01:39+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117360000,404,0,https://www.zanbil.ir/m/browse/beverage-preperation-and-storage/%d8%aa%d9%87%db%8c%d9%87-%d9%88-%d9%86%da%af%d9%87%d8%af%d8%a7%d8%b1%db%8c-%d9%86%d9%88%d8%b4%db%8c%d8%af%d9%86%db%8c,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
104.36.19.231,2019-01-22 04:01:39+03:30,GET,/apple-touch-icon-120x120-precomposed.png,404,33667,-,mobilesafari/604.1 cfnetwork/976 darwin/18.2.0,0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
5.211.97.39,2019-01-22 04:01:47+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117360000,404,0,https://www.zanbil.ir/m/browse/coffee-maker/%d9%82%d9%87%d9%88%d9%87-%d8%b3%d8%a7%d8%b2,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
172.20.2.174,2019-01-22 04:01:52+03:30,GET,/site/ping,200,4,-,-,0,,,-,0,0,0,0
104.36.19.231,2019-01-22 04:02:06+03:30,GET,/apple-touch-icon-120x120.png,404,32119,-,mobilesafari/604.1 cfnetwork/976 darwin/18.2.0,0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
104.36.19.231,2019-01-22 04:02:07+03:30,GET,/apple-touch-icon-precomposed.png,404,392,-,mobilesafari/604.1 cfnetwork/976 darwin/18.2.0,0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
104.36.19.231,2019-01-22 04:02:08+03:30,GET,/apple-touch-icon.png,404,392,-,mobilesafari/604.1 cfnetwork/976 darwin/18.2.0,0,,,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),0,3,6,0
5.211.97.39,2019-01-22 04:02:18+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117360000,404,0,https://www.zanbil.ir/m/browse/beverage-preperation-and-storage/%d8%aa%d9%87%db%8c%d9%87-%d9%88-%d9%86%da%af%d9%87%d8%af%d8%a7%d8%b1%db%8c-%d9%86%d9%88%d8%b4%db%8c%d8%af%d9%86%db%8c,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
66.111.54.249,2019-01-22 04:02:18+03:30,GET,/m/product/27677/56223/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-%D9%BE%D8%A7%DB%8C%DB%8C%D9%86-%D8%A8%D9%88%D8%B4-%D9%85%D8%AF%D9%84-KGN56LB304,499,0,https://www.zanbil.ir/m/product/34024/64841/%db%8c%d8%ae%da%86%d8%a7%d9%84-%d9%81%d8%b1%db%8c%d8%b2%d8%b1-%d9%81%d8%b1%db%8c%d8%b2%d8%b1-%d9%be%d8%a7%db%8c%db%8c%d9%86-%d8%af%d9%88%d9%88-%d9%85%d8%af%d9%84-ultimo-d2bf-0028gw,"mozilla/5.0 (linux; android 5.0; sm-g900h build/lrx21t) applewebkit/537.36 (khtml, like gecko) chrome/39.0.2171.93 mobile safari/537.36",1,www.zanbil.ir,www.zanbil.ir,"mozilla/5.0 (linux; android 6.0; ale-l21 build/huaweiale-l21) applewebkit/537.36 (khtml, like gecko) chrome/66.0.3359.158 mobile safari/537.36",8,4,7,0
66.111.54.249,2019-01-22 04:02:19+03:30,GET,/m/product/27677/56223/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-%D9%BE%D8%A7%DB%8C%DB%8C%D9%86-%D8%A8%D9%88%D8%B4-%D9%85%D8%AF%D9%84-KGN56LB304,499,0,https://www.zanbil.ir/m/product/34024/64841/%db%8c%d8%ae%da%86%d8%a7%d9%84-%d9%81%d8%b1%db%8c%d8%b2%d8%b1-%d9%81%d8%b1%db%8c%d8%b2%d8%b1-%d9%be%d8%a7%db%8c%db%8c%d9%86-%d8%af%d9%88%d9%88-%d9%85%d8%af%d9%84-ultimo-d2bf-0028gw,"mozilla/5.0 (linux; android 5.0; sm-g900h build/lrx21t) applewebkit/537.36 (khtml, like gecko) chrome/39.0.2171.93 mobile safari/537.36",1,www.zanbil.ir,www.zanbil.ir,"mozilla/5.0 (linux; android 6.0; ale-l21 build/huaweiale-l21) applewebkit/537.36 (khtml, like gecko) chrome/66.0.3359.158 mobile safari/537.36",8,4,7,0
5.211.97.39,2019-01-22 04:02:20+03:30,HEAD,/amp_preconnect_polyfill_404_or_other_error_expected._Do_not_worry_about_it?1548117360000,404,0,https://www.zanbil.ir/m/browse/coffee-and-espresso-maker/%d9%82%d9%87%d9%88%d9%87-%d8%b3%d8%a7%d8%b2-%d9%88-%d8%a7%d8%b3%d9%be%d8%b1%d8%b3%d9%88-%d8%b3%d8%a7%d8%b2,"mozilla/5.0 (iphone; cpu iphone os 10_3_2 like mac os x) applewebkit/603.2.4 (khtml, like gecko) version/10.0 mobile/14f89 safari/602.1",1,www.zanbil.ir,www.zanbil.ir,mozilla/5.0 (compatible; ahrefsbot/6.1; +http://ahrefs.com/robot/),8,3,6,1
66.111.54.249,2019-01-22 04:02:23+03:30,GET,/m/product/27677/56223/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-%D9%BE%D8%A7%DB%8C%DB%8C%D9%86-%D8%A8%D9%88%D8%B4-%D9%85%D8%AF%D9%84-KGN56LB304,499,0,https://www.zanbil.ir/m/product/34024/64841/%db%8c%d8%ae%da%86%d8%a7%d9%84-%d9%81%d8%b1%db%8c%d8%b2%d8%b1-%d9%81%d8%b1%db%8c%d8%b2%d8%b1-%d9%be%d8%a7%db%8c%db%8c%d9%86-%d8%af%d9%88%d9%88-%d9%85%d8%af%d9%84-ultimo-d2bf-0028gw,"mozilla/5.0 (linux; android 5.0; sm-g900h build/lrx21t) applewebkit/537.36 (khtml, like gecko) chrome/39.0.2171.93 mobile safari/537.36",1,www.zanbil.ir,www.zanbil.ir,"mozilla/5.0 (linux; android 6.0; ale-l21 build/huaweiale-l21) applewebkit/537.36 (khtml, like gecko) chrome/66.0.3359.158 mobile safari/537.36",8,4,7,0
66.111.54.249,2019-01-22 04:02:23+03:30,GET,/m/product/27677/56223/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-%D9%BE%D8%A7%DB%8C%DB%8C%D9%86-%D8%A8%D9%88%D8%B4-%D9%85%D8%AF%D9%84-KGN56LB304,499,0,https://www.zanbil.ir/m/product/34024/64841/%db%8c%d8%ae%da%86%d8%a7%d9%84-%d9%81%d8%b1%db%8c%d8%b2%d8%b1-%d9%81%d8%b1%db%8c%d8%b2%d8%b1-%d9%be%d8%a7%db%8c%db%8c%d9%86-%d8%af%d9%88%d9%88-%d9%85%d8%af%d9%84-ultimo-d2bf-0028gw,"mozilla/5.0 (linux; android 5.0; sm-g900h build/lrx21t) applewebkit/537.36 (khtml, like gecko) chrome/39.0.2171.93 mobile safari/537.36",1,www.zanbil.ir,www.zanbil.ir,"mozilla/5.0 (linux; android 6.0; ale-l21 build/huaweiale-l21) applewebkit/537.36 (khtml, like gecko) chrome/66.0.3359.158 mobile safari/537.36",8,4,7,0
66.111.54.249,2019-01-22 04:02:24+03:30,GET,/m/product/27677/56223/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-%D9%BE%D8%A7%DB%8C%DB%8C%D9%86-%D8%A8%D9%88%D8%B4-%D9%85%D8%AF%D9%84-KGN56LB304,499,0,https://www.zanbil.ir/m/product/34024/64841/%db%8c%d8%ae%da%86%d8%a7%d9%84-%d9%81%d8%b1%db%8c%d8%b2%d8%b1-%d9%81%d8%b1%db%8c%d8%b2%d8%b1-%d9%be%d8%a7%db%8c%db%8c%d9%86-%d8%af%d9%88%d9%88-%d9%85%d8%af%d9%84-ultimo-d2bf-0028gw,"mozilla/5.0 (linux; android 5.0; sm-g900h build/lrx21t) applewebkit/537.36 (khtml, like gecko) chrome/39.0.2171.93 mobile safari/537.36",1,www.zanbil.ir,www.zanbil.ir,"mozilla/5.0 (linux; android 6.0; ale-l21 build/huaweiale-l21) applewebkit/537.36 (khtml, like gecko) chrome/66.0.3359.158 mobile safari/537.36",8,4,7,0
66.111.54.249,2019-01-22 04:02:25+03:30,GET,/m/product/27677/56223/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-%D9%BE%D8%A7%DB%8C%DB%8C%D9%86-%D8%A8%D9%88%D8%B4-%D9%85%D8%AF%D9%84-KGN56LB304,499,0,https://www.zanbil.ir/m/product/34024/64841/%db%8c%d8%ae%da%86%d8%a7%d9%84-%d9%81%d8%b1%db%8c%d8%b2%d8%b1-%d9%81%d8%b1%db%8c%d8%b2%d8%b1-%d9%be%d8%a7%db%8c%db%8c%d9%86-%d8%af%d9%88%d9%88-%d9%85%d8%af%d9%84-ultimo-d2bf-0028gw,"mozilla/5.0 (linux; android 5.0; sm-g900h build/lrx21t) applewebkit/537.36 (khtml, like gecko) chrome/39.0.2171.93 mobile safari/537.36",1,www.zanbil.ir,www.zanbil.ir,"mozilla/5.0 (linux; android 6.0; ale-l21 build/huaweiale-l21) applewebkit/537.36 (khtml, like gecko) chrome/66.0.3359.158 mobile safari/537.36",8,4,7,0
